,unique_key,created_date,agency,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,city,status,resolution_action_updated_date,borough,park_facility_name,park_borough,x_coordinate_state_plane,y_coordinate_state_plane,latitude,longitude,location
2358,55786614,2022-10-23T16:21:17.000,NYPD,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11101,34-18 NORTHERN BOULEVARD,NORTHERN BOULEVARD,LONG ISLAND CITY,Closed,2022-10-23T17:27:23.000,QUEENS,Unspecified,QUEENS,1003826,213266,40.75202077318155,-73.92934495549645,"{'latitude': '40.75202077318155', 'longitude': '-73.92934495549645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2359,55785966,2022-10-23T16:21:16.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10037,60 EAST  135 STREET,EAST  135 STREET,NEW YORK,Closed,2022-10-23T16:23:47.000,MANHATTAN,Unspecified,MANHATTAN,1002261,234975,40.81160952651286,-73.934935260047,"{'latitude': '40.81160952651286', 'longitude': '-73.934935260047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2360,55781462,2022-10-23T16:21:01.000,DSNY,Lot Condition,Construction Debris,Lot,11204,19 AVENUE,19 AVENUE,,In Progress,,BROOKLYN,Unspecified,BROOKLYN,990489,168066,40.62797667469145,-73.97752362751103,"{'latitude': '40.62797667469145', 'longitude': '-73.97752362751103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2361,55781364,2022-10-23T16:20:59.000,NYPD,Encampment,N/A,Street/Sidewalk,10012,203 SPRING STREET,SPRING STREET,NEW YORK,Closed,2022-10-23T16:46:02.000,MANHATTAN,Unspecified,MANHATTAN,983282,203528,40.72531399416446,-74.00349237161738,"{'latitude': '40.72531399416446', 'longitude': '-74.00349237161738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2362,55782438,2022-10-23T16:20:33.000,NYPD,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,301 GOLD STREET,GOLD STREET,BROOKLYN,Closed,2022-10-23T17:20:28.000,BROOKLYN,Unspecified,BROOKLYN,988901,192647,40.69544706314867,-73.98322753703334,"{'latitude': '40.69544706314867', 'longitude': '-73.98322753703334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2363,55786164,2022-10-23T16:20:30.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10030,143 WEST  140 STREET,WEST  140 STREET,NEW YORK,Open,2022-10-23T00:00:00.000,MANHATTAN,Unspecified,MANHATTAN,1000873,237258,40.81787844246842,-73.93994375426453,"{'latitude': '40.81787844246842', 'longitude': '-73.93994375426453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2364,55781154,2022-10-23T16:20:29.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10452,111 EAST  167 STREET,EAST  167 STREET,BRONX,Open,2022-10-23T00:00:00.000,BRONX,Unspecified,BRONX,1006666,243485,40.83495697580305,-73.91899377588028,"{'latitude': '40.83495697580305', 'longitude': '-73.91899377588028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2365,55784703,2022-10-23T16:20:16.000,EDC,Noise - Helicopter,Other,Above Address,10011,317 WEST   16 STREET,WEST   16 STREET,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,983611,209391,40.741406517380675,-74.00230595504043,"{'latitude': '40.741406517380675', 'longitude': '-74.00230595504043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2366,55786154,2022-10-23T16:20:06.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10030,143 WEST  140 STREET,WEST  140 STREET,NEW YORK,Open,2022-10-23T00:00:00.000,MANHATTAN,Unspecified,MANHATTAN,1000873,237258,40.81787844246842,-73.93994375426453,"{'latitude': '40.81787844246842', 'longitude': '-73.93994375426453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2367,55784058,2022-10-23T16:20:00.000,DEP,Sewer,Sewer Backup (Use Comments) (SA),,11434,169-01 LINDEN BOULEVARD,LINDEN BOULEVARD,JAMAICA,Open,,QUEENS,Unspecified,QUEENS,1045076,191134,40.69108643086139,-73.78066304637422,"{'latitude': '40.69108643086139', 'longitude': '-73.78066304637422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2368,55785080,2022-10-23T16:19:58.000,NYPD,Blocked Driveway,Partial Access,Street/Sidewalk,11226,34 CROOKE AVENUE,CROOKE AVENUE,BROOKLYN,Closed,2022-10-23T17:12:38.000,BROOKLYN,Unspecified,BROOKLYN,994171,176865,40.65212468565975,-73.96424606408378,"{'latitude': '40.65212468565975', 'longitude': '-73.96424606408378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2369,55785358,2022-10-23T16:19:57.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10027,350 LENOX AVENUE,LENOX AVENUE,NEW YORK,Open,2022-10-23T00:00:00.000,MANHATTAN,Unspecified,MANHATTAN,999680,234180,40.80943235758404,-73.94426094761548,"{'latitude': '40.80943235758404', 'longitude': '-73.94426094761548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2370,55787035,2022-10-23T16:19:57.000,HPD,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10027,350 LENOX AVENUE,LENOX AVENUE,NEW YORK,Open,2022-10-23T00:00:00.000,MANHATTAN,Unspecified,MANHATTAN,999680,234180,40.80943235758404,-73.94426094761548,"{'latitude': '40.80943235758404', 'longitude': '-73.94426094761548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2371,55782251,2022-10-23T16:19:44.000,DHS,Homeless Person Assistance,Non-Chronic,Park/Playground,10040,320 WADSWORTH AVENUE,WADSWORTH AVENUE,NEW YORK,Closed,2022-10-23T16:50:21.000,MANHATTAN,N/A,MANHATTAN,1003282,250784,40.85499852325298,-73.93120204527996,"{'latitude': '40.85499852325298', 'longitude': '-73.93120204527996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2372,55781278,2022-10-23T16:19:10.000,TLC,Taxi Complaint,Driver Complaint - Passenger,Street,10036,1535 BROADWAY,BROADWAY,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,988276,215534,40.75826660917717,-73.98546772308859,"{'latitude': '40.75826660917717', 'longitude': '-73.98546772308859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2373,55786864,2022-10-23T16:19:10.000,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,80 MCCLELLAN STREET,MCCLELLAN STREET,BRONX,Closed,2022-10-23T21:40:08.000,BRONX,Unspecified,BRONX,1006129,243036,40.833725947526645,-73.92093583276625,"{'latitude': '40.833725947526645', 'longitude': '-73.92093583276625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2374,55783306,2022-10-23T16:18:52.000,NYPD,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11414,156-10 79 STREET,79 STREET,HOWARD BEACH,Closed,2022-10-23T18:45:22.000,QUEENS,Unspecified,QUEENS,1024701,180463,40.66191356258757,-73.85419863663098,"{'latitude': '40.66191356258757', 'longitude': '-73.85419863663098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2375,55781620,2022-10-23T16:18:04.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10075,985 FIFTH AVENUE,FIFTH AVENUE,NEW YORK,Closed,2022-10-23T18:14:39.000,MANHATTAN,Unspecified,MANHATTAN,994384,222513,40.77741726044906,-73.96340972391575,"{'latitude': '40.77741726044906', 'longitude': '-73.96340972391575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2376,55785438,2022-10-23T16:17:46.000,DOHMH,Asbestos,N/A,Commercial Building,10463,82 WEST  225 STREET,WEST  225 STREET,NEW YORK,In Progress,,Unspecified,Unspecified,Unspecified,1009390,257771,40.87416043175257,-73.90909630348277,"{'latitude': '40.87416043175257', 'longitude': '-73.90909630348277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2377,55781359,2022-10-23T16:17:43.000,DHS,Homeless Person Assistance,Non-Chronic,Residential Building/House,10019,725 11 AVENUE,11 AVENUE,NEW YORK,Closed,2022-10-23T18:16:26.000,MANHATTAN,Unspecified,MANHATTAN,985913,218631,40.76676783746727,-73.993996457715,"{'latitude': '40.76676783746727', 'longitude': '-73.993996457715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2378,55782482,2022-10-23T16:17:35.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11234,AVENUE V,AVENUE V,,Closed,2022-10-23T16:49:52.000,BROOKLYN,Unspecified,BROOKLYN,1005231,159992,40.60579257788839,-73.92443979366612,"{'latitude': '40.60579257788839', 'longitude': '-73.92443979366612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2379,55781392,2022-10-23T16:17:26.000,DCA,Consumer Complaint,Bodega/Deli/Supermarket,Business,10029,169 EAST  116 STREET,EAST  116 STREET,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,1000625,230128,40.79830903242805,-73.94085713043506,"{'latitude': '40.79830903242805', 'longitude': '-73.94085713043506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2380,55784593,2022-10-23T16:17:01.000,HPD,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10453,2070 CRESTON AVENUE,CRESTON AVENUE,BRONX,Open,2022-10-23T00:00:00.000,BRONX,Unspecified,BRONX,1010779,250254,40.853524488006705,-73.90410357979177,"{'latitude': '40.853524488006705', 'longitude': '-73.90410357979177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2381,55782820,2022-10-23T16:16:56.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,237 SULLIVAN PLACE,SULLIVAN PLACE,BROOKLYN,Open,2022-10-23T00:00:00.000,BROOKLYN,Unspecified,BROOKLYN,997305,181402,40.664573686292854,-73.95294277223792,"{'latitude': '40.664573686292854', 'longitude': '-73.95294277223792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2382,55786344,2022-10-23T16:16:43.000,DOHMH,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10301,427 FOREST AVENUE,FOREST AVENUE,STATEN ISLAND,In Progress,,STATEN ISLAND,Unspecified,STATEN ISLAND,955510,169122,40.63083074686322,-74.10354202821951,"{'latitude': '40.63083074686322', 'longitude': '-74.10354202821951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2383,55785255,2022-10-23T16:16:21.000,NYPD,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11421,88-46 74 PLACE,74 PLACE,WOODHAVEN,Closed,2022-10-23T18:11:39.000,QUEENS,Unspecified,QUEENS,1021242,190072,40.688303200129354,-73.86661347818156,"{'latitude': '40.688303200129354', 'longitude': '-73.86661347818156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2384,55780958,2022-10-23T16:16:09.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10457,445 EAST  181 STREET,EAST  181 STREET,BRONX,Closed,2022-10-24T00:49:20.000,BRONX,Unspecified,BRONX,1013023,249919,40.852597985453386,-73.8959934652237,"{'latitude': '40.852597985453386', 'longitude': '-73.8959934652237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2385,55787081,2022-10-23T16:15:37.000,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,11234,AVENUE V,AVENUE V,,Closed,2022-10-23T16:50:28.000,BROOKLYN,Unspecified,BROOKLYN,1005231,159992,40.60579257788839,-73.92443979366612,"{'latitude': '40.60579257788839', 'longitude': '-73.92443979366612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2386,55785433,2022-10-23T16:15:34.000,NYPD,Animal-Abuse,Tortured,Residential Building/House,10029,1465 PARK AVENUE,PARK AVENUE,NEW YORK,Closed,2022-10-23T19:12:27.000,MANHATTAN,Unspecified,MANHATTAN,998863,228492,40.793821746748584,-73.94722464211642,"{'latitude': '40.793821746748584', 'longitude': '-73.94722464211642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2387,55784623,2022-10-23T16:15:31.000,DOT,Street Condition,Pothole,,10019,WEST   54 STREET,WEST   54 STREET,MANHATTAN,Open,2022-10-23T16:15:31.000,MANHATTAN,Unspecified,MANHATTAN,,,,,
2388,55784303,2022-10-23T16:15:29.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10466,3940 BRONX BOULEVARD,BRONX BOULEVARD,BRONX,Closed,2022-10-23T17:28:03.000,BRONX,Unspecified,BRONX,1021645,262827,40.887994148657484,-73.86475529599322,"{'latitude': '40.887994148657484', 'longitude': '-73.86475529599322', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2389,55784172,2022-10-23T16:15:19.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,10467,3542 OLINVILLE AVENUE,OLINVILLE AVENUE,BRONX,Closed,2022-10-23T17:42:35.000,BRONX,Unspecified,BRONX,1020874,259614,40.87917871094088,-73.86756129922382,"{'latitude': '40.87917871094088', 'longitude': '-73.86756129922382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2390,55784090,2022-10-23T16:15:01.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11365,67-44 190 LANE,190 LANE,FRESH MEADOWS,Closed,2022-10-23T17:08:08.000,QUEENS,Unspecified,QUEENS,1044540,207698,40.73655418461277,-73.78244749948752,"{'latitude': '40.73655418461277', 'longitude': '-73.78244749948752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2391,55787254,2022-10-23T16:14:51.000,DSNY,Dirty Condition,Trash,Sidewalk,10468,KINGSBRIDGE ARMORY,KINGSBRIDGE ARMORY,BRONX,In Progress,,BRONX,Unspecified,BRONX,1012548,255658,40.86835133785983,-73.89768622878745,"{'latitude': '40.86835133785983', 'longitude': '-73.89768622878745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2392,55785038,2022-10-23T16:14:41.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11230,1470 OCEAN AVENUE,OCEAN AVENUE,BROOKLYN,Closed,2022-10-23T16:52:57.000,BROOKLYN,Unspecified,BROOKLYN,996312,167522,40.626477494447684,-73.95654689480234,"{'latitude': '40.626477494447684', 'longitude': '-73.95654689480234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2393,55782537,2022-10-23T16:14:29.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11102,31-10 28 AVENUE,28 AVENUE,ASTORIA,Closed,2022-10-23T16:29:42.000,QUEENS,Unspecified,QUEENS,1006472,219214,40.76834024754887,-73.9197751743493,"{'latitude': '40.76834024754887', 'longitude': '-73.9197751743493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2394,55784908,2022-10-23T16:14:00.000,DEP,Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),,11428,92-72 221 STREET,221 STREET,QUEENS VILLAGE,Open,,QUEENS,Unspecified,QUEENS,1057377,203194,40.72409504055867,-73.73617523337622,"{'latitude': '40.72409504055867', 'longitude': '-73.73617523337622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2395,55786721,2022-10-23T16:14:00.000,DOT,Traffic Signal Condition,Pedestrian Signal,,11226,,,BROOKLYN,Closed,2022-10-23T18:35:00.000,BROOKLYN,Unspecified,BROOKLYN,994959,176882,40.652170429082645,-73.96140619252006,"{'latitude': '40.652170429082645', 'longitude': '-73.96140619252006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2396,55783228,2022-10-23T16:14:00.000,DEP,Water System,Hydrant Running (WC3),,11374,65-54 AUSTIN STREET,AUSTIN STREET,REGO PARK,Open,,QUEENS,Unspecified,QUEENS,1023225,203672,40.72562342971782,-73.8593844274502,"{'latitude': '40.72562342971782', 'longitude': '-73.8593844274502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2397,55785335,2022-10-23T16:13:53.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10462,1409 METROPOLITAN AVENUE,METROPOLITAN AVENUE,BRONX,Open,2022-10-23T00:00:00.000,BRONX,Unspecified,BRONX,1022693,243811,40.83579652831595,-73.86107412416462,"{'latitude': '40.83579652831595', 'longitude': '-73.86107412416462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2398,55786297,2022-10-23T16:13:52.000,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,11429,217-12 102 AVENUE,102 AVENUE,QUEENS VILLAGE,Closed,2022-10-23T21:02:06.000,QUEENS,Unspecified,QUEENS,1056059,199379,40.713634625967714,-73.74097093441314,"{'latitude': '40.713634625967714', 'longitude': '-73.74097093441314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2399,55782873,2022-10-23T16:13:51.000,HPD,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10453,2083 CRESTON AVENUE,CRESTON AVENUE,BRONX,Open,2022-10-23T00:00:00.000,BRONX,Unspecified,BRONX,1010807,250307,40.85366987296954,-73.90400215615952,"{'latitude': '40.85366987296954', 'longitude': '-73.90400215615952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2400,55785361,2022-10-23T16:13:51.000,HPD,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10453,2083 CRESTON AVENUE,CRESTON AVENUE,BRONX,Open,2022-10-23T00:00:00.000,BRONX,Unspecified,BRONX,1010807,250307,40.85366987296954,-73.90400215615952,"{'latitude': '40.85366987296954', 'longitude': '-73.90400215615952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2401,55786272,2022-10-23T16:13:51.000,HPD,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10453,2083 CRESTON AVENUE,CRESTON AVENUE,BRONX,Open,2022-10-23T00:00:00.000,BRONX,Unspecified,BRONX,1010807,250307,40.85366987296954,-73.90400215615952,"{'latitude': '40.85366987296954', 'longitude': '-73.90400215615952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2402,55781181,2022-10-23T16:13:39.000,HPD,PLUMBING,TOILET,RESIDENTIAL BUILDING,10036,353 WEST   44 STREET,WEST   44 STREET,NEW YORK,Open,2022-10-23T00:00:00.000,MANHATTAN,Unspecified,MANHATTAN,986932,215861,40.75916465037001,-73.99031890410726,"{'latitude': '40.75916465037001', 'longitude': '-73.99031890410726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2403,55782809,2022-10-23T16:13:38.000,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11230,1002 AVENUE H,AVENUE H,BROOKLYN,Open,2022-10-23T00:00:00.000,BROOKLYN,Unspecified,BROOKLYN,993435,168602,40.62944531699989,-73.96690975685902,"{'latitude': '40.62944531699989', 'longitude': '-73.96690975685902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2404,55784151,2022-10-23T16:12:49.000,NYPD,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10452,96 WEST  163 STREET,WEST  163 STREET,BRONX,Closed,2022-10-23T21:41:59.000,BRONX,Unspecified,BRONX,1003829,242447,40.8321147109914,-73.92924906069243,"{'latitude': '40.8321147109914', 'longitude': '-73.92924906069243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2405,55781661,2022-10-23T16:12:15.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11203,5117 SNYDER AVENUE,SNYDER AVENUE,BROOKLYN,Closed,2022-10-23T16:37:42.000,BROOKLYN,Unspecified,BROOKLYN,1003964,176168,40.65019518672608,-73.92895547164358,"{'latitude': '40.65019518672608', 'longitude': '-73.92895547164358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2406,55784634,2022-10-23T16:11:50.000,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,11221,478 LEXINGTON AVENUE,LEXINGTON AVENUE,BROOKLYN,Closed,2022-10-23T16:46:07.000,BROOKLYN,Unspecified,BROOKLYN,1000508,190219,40.688769053683174,-73.94137617467368,"{'latitude': '40.688769053683174', 'longitude': '-73.94137617467368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2407,55781334,2022-10-23T16:11:15.000,DOT,Street Condition,Defective Hardware,Street,10314,80 RICHMOND HILL ROAD,RICHMOND HILL ROAD,STATEN ISLAND,In Progress,,STATEN ISLAND,Unspecified,STATEN ISLAND,938267,153459,40.587766377708434,-74.16555687208532,"{'latitude': '40.587766377708434', 'longitude': '-74.16555687208532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
